/base_pose_x,/base_pose_y,/ee_pose_x,/ee_pose_y,/cup1_pose_x,/cup1_pose_y,/box1_pose_x,/box1_pose_y,/cup2_pose_x,/cup2_pose_y,/box2_pose_x,/box2_pose_y,/left_hand_pose_x,/left_hand_pose_y,/right_hand_pose_x,/right_hand_pose_y,time
-0.04763882280128847,-0.35231329299850855,0.14493665316701893,0.20497690918563022,-0.7463435031064034,0.48656330551616217,0.5309856893612889,0.053326143234787696,-0.6135844923360576,0.39314885602060684,0.4819583292052428,-0.3531505536178204,0.031014813252681142,-0.11327170534504648,-0.21880934814758196,0.14002879983972596,1554685934.421339
-0.04855511479161826,-0.3518805906227709,0.1424300108133654,0.20614306786108744,-0.7461939205041309,0.48657547614167734,0.531600179174966,0.053490717855727586,-0.6140921330341895,0.3935425956604895,0.4822523782827711,-0.3532893615466282,0.02969615267531526,-0.11316463386293477,-0.21861455609472905,0.13998694233696707,1554685934.506398
-0.048797193331481456,-0.35181171022844493,0.14081088866046085,0.20605760230519643,-0.7468119456920266,0.48694471978095816,0.5311479467664195,0.05349076211248652,-0.6140411375267412,0.3935195812849953,0.48176784977960524,-0.35289403240890216,0.02927738973008512,-0.11308525667800097,-0.21873730301063798,0.14005112000047046,1554685934.546624
-0.049613070323360445,-0.35148771045904426,0.14029989035962231,0.20755850339677478,-0.7467864941698917,0.48695341415764576,0.5307679416871456,0.05351701119636111,-0.6134289948248365,0.3931329953652063,0.48251078575674666,-0.35339986978138066,0.028274070874237625,-0.11172383845509848,-0.2189665902448175,0.14020141259490984,1554685934.631932
-0.05015654898847735,-0.35148416801845245,0.14121539383835163,0.20821965745726598,-0.7463918854782078,0.4866397083489281,0.5312708784374436,0.05350442012198987,-0.6135917407846717,0.39317741300804754,0.48190252030646025,-0.3529915330729685,0.02818512609359318,-0.11125511350488977,-0.2187842499783987,0.14000456965147032,1554685934.674044
-0.050858263932350066,-0.3514218674850007,0.14303185928765694,0.20957659055441535,-0.7466720982530057,0.48673343686178144,0.5314248636822514,0.05335699092935776,-0.613410068619298,0.39299671944733344,0.482625237039688,-0.35361173002245544,0.028339814821425516,-0.11108127624436544,-0.21838984223415117,0.13970098879377524,1554685934.759884
-0.05211508876813839,-0.3521077681781688,0.14466485640636234,0.2113179206889491,-0.746438937764854,0.4865884568648781,0.5317993483056077,0.05339854387943864,-0.6133734308320198,0.3929922546391688,0.48248675996138723,-0.35355216463376365,0.02829037058172116,-0.11123635609168811,-0.21778384720746724,0.1394625326980784,1554685934.802481
-0.05347750690220204,-0.35287976699953205,0.1451756451265982,0.2117128440633976,-0.7463409543967789,0.48654356346511674,0.5313187852026514,0.053336485340225406,-0.6135297752450233,0.39308099330553825,0.4820329620406336,-0.3532247623689933,0.02747091786446066,-0.1109785803179504,-0.2177372113720261,0.1394967206951814,1554685934.845569
-0.055445833302888554,-0.3534665092168218,0.1452906521492058,0.21197963910025003,-0.7463590057549093,0.48657858436568846,0.5316802255706089,0.05339078995901131,-0.6134943120237665,0.39306280281557426,0.4820286782523674,-0.35319988708957156,0.026661189726641228,-0.11116061824300037,-0.21764757781770278,0.13947402201576323,1554685934.890771
-0.06254611544170174,-0.35471067707455356,0.14550007192974318,0.21246535058289978,-0.7463342754477873,0.4866915808134542,0.5308486820402639,0.05354603364183984,-0.6137092758733727,0.39332836251598025,0.48187528951739234,-0.35293507488672665,0.02329436975464915,-0.11244962664723877,-0.21932686547597136,0.1402813111091834,1554685935.02081
-0.06491071863748683,-0.35571640831019247,0.147188100990277,0.2121591450709765,-0.7465413390251411,0.486789852620421,0.5314289282163074,0.05355533574932453,-0.6135710697974801,0.3932486707179087,0.4823615733962594,-0.353285046971412,0.022381771800849656,-0.11286436983973275,-0.2199748311927224,0.14042719870414264,1554685935.065938
-0.06799100931025555,-0.3548714212789996,0.15386499762052824,0.2115829836393126,-0.7464559294378296,0.48663000690113245,0.5314205745055358,0.053401006995740206,-0.6134231604971572,0.3929944747947583,0.48224291907011757,-0.3533469140315561,0.024139125705770408,-0.11349591616200007,-0.22405365727765403,0.14049818638114778,1554685935.205715
-0.06876953350886005,-0.3521411159458392,0.1603451777617594,0.21191474334282542,-0.7461322090073547,0.4864481110869449,0.5312895629709657,0.05342565689016841,-0.6139413560705892,0.3934001111351134,0.48224241880744434,-0.3533215843027875,0.026248273171036143,-0.11112226630626626,-0.229669708006496,0.14429389268978118,1554685935.336727
-0.06891643117850929,-0.35126458754034423,0.16004609428909072,0.2126961515396721,-0.7463021623106875,0.48658691076165966,0.5316644179049106,0.05347886497424856,-0.613776332787567,0.39332361613151334,0.48226644823758275,-0.3533053347972932,0.025717522136419438,-0.11054841545599747,-0.23060486351396636,0.1454163503198283,1554685935.377291
-0.06972094581029076,-0.350352806689236,0.15534167082961184,0.2150082426235367,-0.74633661855319,0.4866587816826944,0.5313486201938538,0.0535215367407506,-0.613442015925341,0.3931352313221423,0.482568586164201,-0.3533992958101361,0.023569413377431882,-0.10964174365962463,-0.2301304829532723,0.14595679583284568,1554685935.418718
-0.07058707359157243,-0.35005155034984775,0.14876149818742437,0.2168062490386893,-0.7464393077510854,0.48670196412087907,0.5309107245065423,0.05352055083771091,-0.6137456604714979,0.3933246075135545,0.48203799209102877,-0.35300003145054926,0.020763648338157945,-0.10905773050834114,-0.22785293782935964,0.1444745390264774,1554685935.507488
-0.07101426877886775,-0.34931016668203263,0.14576142577421222,0.21730492845106197,-0.7466161895133985,0.486807886028182,0.5310645832412699,0.053512964614582305,-0.6135074909169822,0.3931472711009754,0.4826202596681223,-0.3534108345327262,0.019370535875414936,-0.10816046898804814,-0.22670436361907165,0.14331664188057253,1554685935.547989
-0.0722348118996661,-0.34807844598147875,0.1427257546940249,0.21777846900502587,-0.7462207233899139,0.4864582797514784,0.5312978159901045,0.05338786422006147,-0.6132620231726126,0.3929205596587392,0.48198942517929094,-0.3531537823451125,0.01786272308145935,-0.1068692756969352,-0.22658560176423492,0.14249458873277704,1554685935.593007
-0.07259451032328271,-0.3473765275697768,0.14297709136041448,0.2179508517010422,-0.7465954765355386,0.4866920830353952,0.5307720136717582,0.05332033987076299,-0.6133870795648999,0.39299514897719395,0.48225939204512475,-0.3533751216102715,0.017412706716863808,-0.1062744788102787,-0.22730895453779423,0.14284921318746602,1554685935.635421
-0.07265387539274523,-0.34680207664497054,0.14322585921980818,0.2176056595419975,-0.7465746304310823,0.4866699526392093,0.5318036190765728,0.05337789280755893,-0.6137991835562866,0.3932400932300575,0.48195581569341595,-0.3531617810322671,0.017310832052089477,-0.10604606897066496,-0.22842224017163726,0.14360968585527745,1554685935.678695
-0.07254696130218743,-0.3467952142197921,0.14340081154727888,0.2174889860664797,-0.7464847263327753,0.48660507409391596,0.5309380806875712,0.05323800435793526,-0.6137088792616149,0.3931839974331955,0.48187838590748033,-0.3531506804716931,0.01765370449540965,-0.10595417306797675,-0.22974039671616056,0.14455436198963464,1554685935.720723
-0.07199626271534826,-0.3462319624344059,0.14486279262493684,0.21798555559096894,-0.7464184857017573,0.4866426658027802,0.5314916826548423,0.0534177595907529,-0.6133488843665309,0.393022892049919,0.48233423586207824,-0.353376666892427,0.018352828922540133,-0.10552709510595899,-0.231002841027476,0.14574448562428594,1554685935.765847
-0.07210485481621849,-0.3458184523735541,0.14527431475663363,0.21748932349999753,-0.7462476192167004,0.48656857017852967,0.5309729749689323,0.05346406988342029,-0.6138429765319331,0.39337103237679194,0.48188587925093257,-0.35301209852637866,0.018614744718556873,-0.10549068416632212,-0.23109042458405907,0.1458940357786632,1554685935.808845
-0.07224560207462903,-0.3453646807294715,0.14628250003613058,0.21797832087205837,-0.7466552696129326,0.48686006447209285,0.5312852100445236,0.05351181789788672,-0.6138496909307355,0.3934094340943009,0.4820315888181684,-0.3530536353910894,0.01875529530778769,-0.10512825626675733,-0.23067465351773653,0.14570228423028928,1554685935.856702
-0.07239045329140333,-0.3445996295896247,0.1463067606786295,0.21766180188665968,-0.74609421910654,0.486506791241156,0.5311043975582075,0.05357027114841755,-0.6138009573484406,0.39340708163829274,0.4824366701806656,-0.35327382267065044,0.01897060778223985,-0.1043600049569855,-0.2289409088443112,0.1443044403977677,1554685935.90178
-0.07290227398289494,-0.3440538745908095,0.14428354986113898,0.21811529986476863,-0.7460433394358582,0.48639583566577427,0.5316592804444636,0.053474398867454614,-0.6136066899070669,0.3931629814420171,0.48278537616057354,-0.35366092421265577,0.01811585271696359,-0.10361122744086694,-0.22677568452723448,0.14220518673112906,1554685936.032019
-0.07329072814881363,-0.34392894348430125,0.1415376168128595,0.21928468454805597,-0.7465767082100978,0.48671470114601806,0.531712639741718,0.05343517567245547,-0.6136879852447114,0.39318182342084995,0.48238005588569416,-0.3533971956369086,0.017282092466644954,-0.10235016806330008,-0.2272305925643503,0.14250191343586469,1554685936.075447
-0.07331282323094046,-0.34377823825545517,0.1407398781291977,0.22004584189644216,-0.7465990389034035,0.4866858721949641,0.5320272160458104,0.05340456649128168,-0.6139500453978969,0.3933724173699794,0.4824512379004434,-0.35350443791724906,0.017433380048024784,-0.100910161634266,-0.2278724303058544,0.1429822428211241,1554685936.116449
-0.0729691998275361,-0.3436353291661934,0.1421964936963726,0.2211429208834989,-0.7464191407447589,0.48662829218845594,0.5315932909781691,0.05340184318018491,-0.6133600708214003,0.3930137205990611,0.4823103059285063,-0.35338310413618496,0.019348634986568084,-0.09719014761513871,-0.22902429584109385,0.1438868951406312,1554685936.199086
-0.072978221454098,-0.3434554748547316,0.14459536289638183,0.22089119035322782,-0.7465414963928503,0.48676514075598676,0.531680716678563,0.05350099613459466,-0.6132227843406098,0.3929673564859948,0.4818614551781234,-0.35302631876244955,0.020113630369048084,-0.0964282417505492,-0.22930562443986802,0.14406463561395244,1554685936.241842
-0.07245582142877666,-0.34404223648831794,0.15149738167097973,0.21627188625355032,-0.7465880208897289,0.4868235084866398,0.5311140313207187,0.05354671105165654,-0.6138629065678205,0.39343026400233255,0.4822795624057378,-0.3532143712917629,0.023189503699283177,-0.09839210263797671,-0.22872238522497876,0.14359776690707543,1554685936.36741
-0.07231432968924685,-0.34423916235153623,0.15125152133857525,0.21604001119193966,-0.7466993872299829,0.4868044498480644,0.5313145778732167,0.05339299850272129,-0.613921478461291,0.39341617287727165,0.48223974706818645,-0.3532748951605085,0.02311597335428276,-0.09875871691647407,-0.2282207269402947,0.14361536269251488,1554685936.453224
-0.07237274658066387,-0.3441660080711945,0.14984862376499186,0.216450502889917,-0.7463977352495376,0.48658373127780935,0.5313883124883324,0.05333269661861408,-0.613681069878074,0.3932014501260168,0.4820280602531092,-0.35319866414998735,0.022657322995380525,-0.09864344234271152,-0.22837495831736965,0.14368912355561997,1554685936.494262
-0.07253990908811601,-0.3439615742406799,0.14821971120684405,0.2171416855451724,-0.7464922342803039,0.48662813073387734,0.531627026610557,0.053373201388659496,-0.6136277900877227,0.39315416146553306,0.48241246977179447,-0.3535161396677702,0.02199431929993335,-0.09856936314913699,-0.22817469517363653,0.14363187712620326,1554685936.536365
-0.07328480953680298,-0.3442522122198094,0.1441538494510778,0.21893831262350763,-0.7463335084871344,0.48655481672801354,0.5314234344052389,0.05341855284525401,-0.6135211534892963,0.3931323749772629,0.4823516876848501,-0.35336260311318995,0.02010224378442867,-0.09814255594690947,-0.2279133797619444,0.14365574653785093,1554685936.624656
-0.07351634105105581,-0.3440297251863049,0.14357065600632643,0.21945142820521774,-0.7466378958679091,0.4867924138561424,0.531441847965889,0.05348410906704778,-0.6138893685775493,0.39340447311756377,0.48204778163573153,-0.3531320806250092,0.019507682427131467,-0.09805044187616764,-0.2277609410397968,0.14351883539925614,1554685936.666566
-0.07379766888203333,-0.34417646609639485,0.14335121378191273,0.2196300854559869,-0.7463300645893259,0.48664494090180915,0.531268365363561,0.053518927266735204,-0.6138208541970078,0.39337003596644915,0.48206699031615274,-0.3530964542942468,0.01911905512642154,-0.09832245706948838,-0.2275730392165074,0.14330576819751886,1554685936.710215
-0.07402605733803234,-0.34435750027573087,0.1433476529769162,0.21939928637761796,-0.7466703246343452,0.4868605442814455,0.5311050530690378,0.05355260968290459,-0.6135892680892501,0.3932402417836473,0.482373889712075,-0.3533297302829833,0.01896311709330753,-0.09864024331433455,-0.22770597537286205,0.14322516590838805,1554685936.751794
-0.07414347348719132,-0.34449736178584983,0.1437667935598455,0.2194542583576381,-0.7464413391675698,0.4867139257879025,0.5310359018170488,0.05356634094754674,-0.6136435879005864,0.3932735071857976,0.4818032511370395,-0.3528651245605532,0.018938798616509205,-0.09899270022993485,-0.2276894767180827,0.14307745874442152,1554685936.792265
-0.07426212817453887,-0.3447921845131701,0.14375582083500185,0.2184532665527744,-0.7466085927957813,0.48681681206356026,0.5314583915068797,0.0535284779866924,-0.6135705082113198,0.3931938412406129,0.48207772711188096,-0.35304838706346936,0.018707963892704176,-0.09970053289955015,-0.22817444799070882,0.14337987859385876,1554685936.83912
-0.07430357923706474,-0.345148846490892,0.14361546847324053,0.21808519265370527,-0.7466733500959251,0.4867912760596006,0.531813224120811,0.053500626257555944,-0.6137117204206134,0.39326363722355484,0.48226241379043466,-0.3532773891794623,0.018613591310885587,-0.09998818399782683,-0.2282955596206934,0.14358386238780912,1554685936.880016
-0.0744041297536529,-0.34558625452355407,0.14359718742938996,0.2178395382375736,-0.7461052997590916,0.48642983580683974,0.5314867359347623,0.05345607098367246,-0.6139043991427123,0.39336687318174746,0.48249201354922233,-0.3534535094929959,0.01853798249273044,-0.1004460549511793,-0.22853713865501998,0.14374032189643288,1554685936.926138
-0.07412622970755427,-0.34667436728645284,0.14367370471048635,0.217332498968584,-0.7465717685237749,0.48669787511421236,0.5315294621293107,0.05337585884491127,-0.6132447615415564,0.3929267155740631,0.48238191806833924,-0.35344285564211825,0.01876094239223928,-0.10117842211403853,-0.22840984669005596,0.14315659032593314,1554685936.973862
-0.07366446868607775,-0.34796061935290895,0.14459729889160433,0.2174833162368431,-0.7465384872931099,0.48669822041340227,0.5315749545802719,0.053414301134323466,-0.6138034491842328,0.3932762488369412,0.4821290567210945,-0.35325552488706863,0.019324619326865168,-0.10185100089535991,-0.22868243769812954,0.14258940500374093,1554685937.020278
-0.07307682428574609,-0.348959832774854,0.14559553998298908,0.2168816397234325,-0.746452569654773,0.48667210858788906,0.5316013063889389,0.05342539006044352,-0.6139303469365293,0.39335854784459917,0.4824935771564326,-0.3535097530271206,0.01978543211380957,-0.10279309780631761,-0.22914234316923318,0.1415142671956363,1554685937.062145
-0.07416401123675809,-0.35916584759509557,0.15589001722149837,0.20718007813684744,-0.7466421040201124,0.486894926100495,0.5312917652587735,0.053589506728338426,-0.61364137479379,0.3932793609207789,0.48194191008167664,-0.35296439073204144,0.022354197150924213,-0.1149868990068664,-0.24754214971325383,0.1313334620111658,1554685937.191855
-0.16203225406013155,-0.453869180749251,0.16197701306435297,0.06428285360957105,-0.7504787584445038,0.4903296903129947,0.5308961027273996,0.05356091116577573,-0.6183825437579799,0.39511312669881726,0.4820231866819018,-0.35300601459685815,-0.026159754945692025,-0.23757909495248306,-0.30313359390750694,0.15317798998148596,1554685942.490594
